,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10 
7241,0.19780219780219777,0.07218587863749149,0.037878258438744844,0.07976071784646062,0.0455968772787715,0.20338983050847448,0.033149171270718245,0.08793803721545293,0.031226240903660253,0.03517163759144626
2801,0.32600732600732596,0.26302729528535973,0.31357886644769023,0.29022024834587146,0.2570239780380046,0.34514637904468404,0.1412488272698843,0.456881080570511,0.3343108504398827,0.4572312886888013
8455,0.21001221001220993,0.0769230769230769,0.03235725766999789,0.04604368712045681,0.019860163857075452,0.2804314329738058,0.03909100385697904,0.0889770473221876,0.02291734549799066,0.03517163759144626
2094,0.2637362637362637,0.20482743063388223,0.3338458312949891,0.4423094353303725,0.37206708703298597,0.2804314329738058,0.12842697800479516,0.406914139982998,0.344574780058651,0.325267304445695
9389,0.35409035409035394,0.15565080081209112,0.01614368579215878,0.014864497416840393,0.002702354909278084,0.5007704160246533,0.07891170645262172,0.08302635307452537,0.01987618116650374,0.061620709060213885
10096,0.3235653235653235,0.28558538235957587,0.2773079879795932,0.2787999637451282,0.2171749667567452,0.2804314329738058,0.12665485249661212,0.417493151978842,0.2678396871945259,0.3694428812605515
12407,0.18681318681318682,0.07218587863749149,0.03375497938360471,0.058732892232393724,0.024149616094024794,0.20338983050847448,0.033149171270718245,0.08793803721545293,0.02346041055718475,0.03517163759144626
5380,0.3663003663003661,0.2824272501691857,0.1655601369767279,0.15208918698450102,0.10135975635911294,0.39907550077041587,0.22922964661732514,0.40965334844620765,0.3008037362876072,0.325267304445695
1544,0.26862026862026855,0.179336792240018,0.08735760710042628,0.13133327290854707,0.08179985415862394,0.19414483821263473,0.07599291149796727,0.26797015207329744,0.13636363636363635,0.10551491277433878
6657,0.27716727716727707,0.13602526505752313,0.050457753861206225,0.06779661016949153,0.028439068330974142,0.2804314329738058,0.0642134890023976,0.16454141872107303,0.08145975887911372,0.14940911648846367
5930,0.24053724053724035,0.17798330701556506,0.2074219022992522,0.3542100969817819,0.2158452365632909,0.4206471494607087,0.06734076931095592,0.3023519410597903,0.23292060388834582,0.325267304445695
8855,0.32600732600732596,0.16399729302955104,0.07994968201831014,0.06761533581074956,0.03367220006005233,0.3713405238828966,0.10309600750547276,0.19240578067441205,0.10258498968176388,0.14940911648846367
8903,0.3638583638583637,0.22242273855177078,0.1962401285903976,0.18480920873742407,0.1354180071204907,0.2804314329738058,0.11258209110809966,0.43591196750732025,0.2921690018464212,0.28137310073157
6144,0.20879120879120872,0.11482066320775994,0.09252917744077152,0.18199945617692376,0.1153004761291983,0.20338983050847448,0.06046075263212761,0.22603192594691607,0.1122515477354187,0.061620709060213885
4561,0.1660561660561659,0.05819986465147753,0.047173107834230205,0.06290220248345871,0.028910908077038562,0.12634822804314338,0.023246116960283544,0.07905922357608389,0.01569458021070924,0.03517163759144626
12426,0.2759462759462761,0.11730205278592373,0.04130267663708155,0.05827970633553883,0.024149616094024794,0.2804314329738058,0.05107891170645262,0.10852932842164921,0.037417182578472895,0.03517163759144626
4414,0.33211233211233226,0.29957139634558994,0.35893493605423155,0.48209915707423184,0.3673057950499722,0.36671802773497686,0.18086104451162305,0.5041088126948144,0.42478548930161825,0.325267304445695
12045,0.21001221001220993,0.1094067223099481,0.06988608568034103,0.15662104595304993,0.0938532149444516,0.2804314329738058,0.0496195142291254,0.16170775479361482,0.09411317475833605,0.061620709060213885
10365,0.3455433455433454,0.22106925332731783,0.07925082116150672,0.06924680503942718,0.032728520567923476,0.2804314329738058,0.11831543834045657,0.23160479833758388,0.13788421852937982,0.14940911648846367
6833,0.21001221001220993,0.10579742837807352,0.10839331889020895,0.23529411764705882,0.17561017458070605,0.2804314329738058,0.045762535181903485,0.20496835741947675,0.1122515477354187,0.061620709060213885
1796,0.36996336996337,0.22603203248364537,0.08924453141379549,0.09235928577902654,0.05477630506584309,0.3312788906009243,0.12154696132596687,0.37187116274676485,0.2484522645812968,0.10551491277433878
8530,0.2637362637362637,0.20392510715091358,0.187504367880355,0.3400706969999093,0.24338351992450566,0.3620955315870569,0.10424267695194414,0.3551525455747615,0.28722710980775495,0.325267304445695
5086,0.459096459096459,0.3816828332957365,0.5110070584946536,0.9977340705157256,0.96782910822288,0.36671802773497686,0.28103825706244134,0.8347029375649383,0.6983816661236016,0.4572312886888013
4259,0.18681318681318682,0.08391608391608388,0.08428261933049129,0.21644158433789534,0.10187449062754686,0.15254237288135597,0.03043886166996769,0.09795031642580523,0.045291625936787226,0.061620709060213885
1122,0.1855921855921856,0.06609519512745315,0.033894751554965394,0.08139218707513822,0.03487324668639815,0.2804314329738058,0.03189825914729491,0.08793803721545293,0.02346041055718475,0.03517163759144626
576,0.19780219780219777,0.0694789081885856,0.045006639178139615,0.05701078582434514,0.024149616094024794,0.19414483821263473,0.026790367976649646,0.07273070747142724,0.01569458021070924,0.03517163759144626
3527,0.22466422466422475,0.112113692758854,0.23244112097281427,0.43768693918245255,0.37669969544889115,0.18952234206471474,0.03856979047221934,0.1600075564371399,0.10513739545997611,0.23747889701744512
7515,0.36141636141636124,0.20392510715091358,0.10559787546299532,0.08184537297199311,0.04799897053146314,0.3620955315870569,0.15698947148962786,0.24577311797487486,0.15450200934071903,0.19358469330332018
7196,0.26129426129426125,0.16850891044439428,0.3302816409252917,0.6416205927671531,0.5271736799210741,0.21109399075500757,0.11185239236943603,0.32549352980069896,0.3133485391549907,0.35171637591446253
5028,0.18315018315018317,0.0744416873449131,0.04787196869103362,0.08837124988670354,0.0455968772787715,0.11864406779661008,0.029187949546544356,0.08463209596675168,0.018409905506679702,0.03517163759144626
5112,0.22344322344322332,0.11707647191518158,0.05171570340345237,0.0629928396628297,0.024149616094024794,0.18335901386748854,0.05232982382987594,0.16170775479361482,0.07000108613011838,0.03517163759144626
11841,0.22466422466422475,0.09903000225580869,0.04053392969459779,0.04604368712045681,0.019860163857075452,0.34206471494607094,0.06046075263212761,0.11797487484650987,0.046703595090691864,0.061620709060213885
1772,0.22100122100122088,0.13173922851342204,0.12488643511076941,0.33263844829148914,0.2876506670098229,0.18335901386748854,0.04951527155217347,0.20260697081326157,0.11176278918214402,0.10551491277433878
4253,0.21001221001220993,0.08572073088202117,0.05674750157243692,0.13903743315508021,0.09153691073649896,0.18335901386748854,0.033149171270718245,0.11684140927552658,0.03546214836537418,0.03517163759144626
10058,0.2588522588522588,0.11933228062260318,0.051436159060731,0.048581528142844194,0.020460687170248362,0.2804314329738058,0.0642134890023976,0.1154245773117975,0.03899207125013577,0.03517163759144626
11683,0.21978021978021967,0.12361831716670427,0.13802501921867355,0.36327381491887967,0.3366791060781539,0.18335901386748854,0.05493589075367458,0.21129687352413337,0.16308243727598568,0.14940911648846367
12734,0.37606837606837584,0.28581096323031807,0.4122580194283318,0.4133961751110305,0.32441127268047876,0.4622496147919877,0.23329511101845096,0.49466326626995377,0.3837840773324644,0.3694428812605515
8341,0.19780219780219777,0.07579517256936608,0.053602627716821574,0.12444484727635276,0.06704413846351821,0.1771956856702619,0.028875221515688526,0.08954378010767924,0.021722602367763653,0.03517163759144626
5473,0.19780219780219777,0.07534401082788175,0.03997484100915506,0.07622586785099247,0.04023506198258483,0.19414483821263473,0.03481705410194935,0.11740814206101824,0.0398066688389269,0.061620709060213885
11754,0.33333333333333326,0.25016918565305657,0.2654972394996156,0.3894679597570923,0.34281302277699144,0.2804314329738058,0.16074220785989785,0.46358741853216207,0.3343108504398827,0.28137310073157
1572,0.3272283272283274,0.24430408301376041,0.39925920749178834,0.4620683404332457,0.37802942564234554,0.3620955315870569,0.1788804336495361,0.49466326626995377,0.37172803301835555,0.3694428812605515
2608,0.18681318681318682,0.06609519512745315,0.03801803061010553,0.10432339345599566,0.061682323167331535,0.2804314329738058,0.03179401647034295,0.08793803721545293,0.029271206690561526,0.03517163759144626
3249,0.19780219780219777,0.12587412587412586,0.08127751764623663,0.1295205293211275,0.08544588856003088,0.18335901386748854,0.053372250599395404,0.17351468782469068,0.09090909090909091,0.061620709060213885
14,0.24420024420024422,0.1488833746898263,0.19351457124886434,0.32475301368621406,0.24720113241539057,0.24036979969183347,0.08308141353069945,0.26797015207329744,0.2125556641685674,0.19358469330332018
5152,0.36019536019536025,0.29077374238664555,0.2738136836955762,0.47185715580531135,0.37206708703298597,0.45146379044684126,0.164182216199312,0.4457353357891754,0.41870316063864443,0.4372537985368598
3448,0.19780219780219777,0.07466726821565531,0.03836746103850723,0.050847457627118633,0.020460687170248362,0.18335901386748854,0.027728552069217136,0.07905922357608389,0.010752688172043008,0.03517163759144626
8131,0.28205128205128194,0.17121588089330023,0.19644978684743863,0.33998005982053836,0.2876506670098229,0.2804314329738058,0.10309600750547276,0.3478794748276188,0.24546540675572934,0.23747889701744512
450,0.33943833943833956,0.15384615384615383,0.08987350618491857,0.0872836037342518,0.05276026251447691,0.3497688751926038,0.11612634212446576,0.23254935298006993,0.1436950146627566,0.14940911648846367
789,0.19780219780219777,0.08572073088202117,0.08798658187154937,0.1842653856611982,0.13443143310599237,0.1771956856702619,0.0356509955175649,0.11277982431283651,0.04735527316172477,0.03517163759144626
11863,0.19780219780219777,0.07511842995713963,0.032427143755678234,0.04604368712045681,0.024149616094024794,0.36671802773497686,0.03043886166996769,0.07905922357608389,0.01569458021070924,0.03517163759144626
9921,0.33211233211233226,0.1590345138732235,0.04458732266405757,0.05057554608900572,0.024149616094024794,0.37750385208012305,0.07474199937454395,0.1305374515915746,0.06397306397306396,0.03517163759144626
3031,0.24420024420024422,0.09857884051432439,0.04591515829198406,0.05465421916069972,0.019388324111011025,0.36671802773497686,0.04419889502762431,0.11051289317086996,0.03242098403388726,0.03517163759144626
7913,0.3565323565323564,0.23911572298669073,0.2476762876511286,0.3451463790446841,0.28151675031098533,0.3713405238828966,0.16334827478369646,0.43666761122130915,0.3337677853806886,0.325267304445695
6028,0.5274725274725274,0.36747123843898033,0.3058913970228527,0.20919060998821715,0.10187449062754686,0.5238828967642524,0.23454602314187428,0.6812128081609522,0.5927012056044314,0.325267304445695
4226,0.015873015873015817,0.01511391833972478,0.0009784051995247664,0.0029910269192422803,0.0018444644618882157,0.37750385208012305,0.002189096215990824,0.0,0.0,0.03517163759144626
3414,0.18192918192918195,0.060681254229641296,0.031029422042071417,0.04604368712045681,0.024149616094024794,0.2804314329738058,0.0292921922234963,0.07905922357608389,0.01569458021070924,0.03517163759144626
7686,0.3736263736263734,0.25716219264606355,0.2965965476273673,0.36544910722378315,0.28151675031098533,0.3713405238828966,0.1932659230689044,0.48210068952488905,0.39584012164657323,0.325267304445695
1540,0.27472527472527464,0.2280622603203248,0.2560626179327695,0.46297471222695546,0.3329901771543774,0.36671802773497686,0.12123423329511102,0.3677151223198262,0.3700988378407733,0.3567810917276307
1367,0.19780219780219777,0.07218587863749149,0.04346914529317211,0.11293392549623855,0.06704413846351821,0.2804314329738058,0.03481705410194935,0.10267308963823558,0.04284783317041382,0.03517163759144626
11352,0.3516483516483515,0.2461087299796977,0.23530645048570825,0.30173117012598566,0.2876506670098229,0.2804314329738058,0.12102574794120713,0.428544441295929,0.33702617573585314,0.545019696117051
12028,0.18315018315018317,0.06180915858335209,0.05122650080368997,0.11610622677422276,0.06704413846351821,0.21109399075500757,0.027311581361409362,0.0850099178237461,0.02346041055718475,0.03517163759144626
3033,0.21245421245421237,0.10557184750733137,0.18002655671255852,0.30154989576724367,0.19838716595890707,0.24807395993836656,0.06546440112582091,0.18362142249929161,0.13848159009449332,0.19358469330332018
6893,0.23687423687423692,0.13760433115271822,0.12572506813893353,0.2664733073506752,0.21412945566851116,0.2804314329738058,0.06087772333993538,0.2784547086048928,0.16655805365482784,0.10551491277433878
10453,0.38827838827838823,0.1967065192871644,0.08763715144314765,0.061995830689748926,0.028181701196757176,0.3389830508474576,0.1041384342749922,0.18607726456975537,0.13207342239600303,0.10551491277433878
7609,0.4065934065934065,0.29302955109406725,0.6687399538751833,0.617057917157618,0.4705100158709733,0.36671802773497686,0.1610549358907537,0.49230187966373856,0.3566308243727598,0.5174451322453573
5832,0.34432234432234443,0.25445522219715766,0.2037179397581941,0.4753920058007794,0.4224681508171406,0.37750385208012305,0.14135306994683625,0.47870029281193915,0.33702617573585314,0.23747889701744512
8150,0.24297924297924278,0.13625084592826522,0.05688727374379761,0.05510740505755461,0.030283532792862354,0.22958397534668706,0.07609715417491922,0.14650042504958913,0.07000108613011838,0.061620709060213885
6934,0.24542124542124522,0.17685540266185426,0.28324830526242223,0.35067524698631375,0.3305451893793163,0.2804314329738058,0.07213593245074534,0.30849154623594977,0.24378190507222766,0.325267304445695
3306,0.19780219780219777,0.07376494473268666,0.03801803061010553,0.10858334088643161,0.06704413846351821,0.2804314329738058,0.033253413947670174,0.10267308963823558,0.036059519930487664,0.03517163759144626
1166,0.28205128205128194,0.16354613128806675,0.10839331889020895,0.16686304722197048,0.10187449062754686,0.18952234206471474,0.07953716251433338,0.30990837819967887,0.17182578472901053,0.061620709060213885
5914,0.26984126984126977,0.19061583577712607,0.24068767908309452,0.3975346687211094,0.30056191824304035,0.2804314329738058,0.11602209944751382,0.40294701048455656,0.322146193113935,0.28137310073157
5718,0.2515262515262515,0.18339724791337694,0.17799986022782863,0.2784374150276443,0.2171749667567452,0.2804314329738058,0.08516626706973834,0.294984414848399,0.2096231128489193,0.23747889701744512
1936,0.19780219780219777,0.09293931874577033,0.06674121182472567,0.13060817547357928,0.08849139964826493,0.2804314329738058,0.046492233920567075,0.16170775479361482,0.08205713044422722,0.03517163759144626
3470,0.341880341880342,0.2722761109857884,0.20022363547417704,0.48373062630290936,0.4262857633080256,0.18952234206471474,0.13697487751485457,0.4155095872296213,0.34153361572716406,0.3694428812605515
3791,0.28937728937728924,0.23370178208887885,0.2069326996994898,0.3010967098703888,0.2085960622828465,0.2804314329738058,0.11685604086312937,0.3551525455747615,0.29173454979906593,0.23747889701744512
10341,0.23565323565323548,0.1430182720505301,0.14955622335592983,0.2585878727454001,0.17561017458070605,0.2804314329738058,0.05941832586260817,0.29158401813544915,0.18947539915281852,0.23747889701744512
2338,0.24664224664224665,0.11662531017369723,0.06394576839751205,0.11810024472038429,0.07931197186119333,0.10939907550077033,0.05222558115292403,0.18532162085576653,0.08808515260128164,0.03517163759144626
784,0.4065934065934065,0.32055041732461087,0.6600041931651408,0.5404695005891417,0.4705100158709733,0.36671802773497686,0.16501615761492755,0.5072258430150185,0.3822634951667209,0.5891952729319077
7787,0.24664224664224665,0.09203699526280168,0.04123279055140121,0.05800779479742589,0.024149616094024794,0.1771956856702619,0.039820702595642674,0.10484556531595353,0.029271206690561526,0.03517163759144626
476,0.2857142857142858,0.16354613128806675,0.13292333496400865,0.3109761624218254,0.2091536910736499,0.2804314329738058,0.06838319608047536,0.3506186832908284,0.21119800152058216,0.28137310073157
10686,0.15628815628815618,0.06135799684186777,0.033265776783842335,0.055288679416296574,0.02770986145069275,0.21571648690292755,0.02689461065360159,0.07905922357608389,0.017975453459324428,0.03517163759144626
150,0.3455433455433454,0.2826528310399278,0.27066880983996083,0.2787999637451282,0.2171749667567452,0.2804314329738058,0.12821849265089127,0.417493151978842,0.2716954491148039,0.3694428812605515
2142,0.20879120879120872,0.1141439205955335,0.10517855894891326,0.3008247983322759,0.24475614464032944,0.18952234206471474,0.04565829250495153,0.1880608293189761,0.09264689909851201,0.10551491277433878
9543,0.29181929181929167,0.1436950146627566,0.06108043888461806,0.07686032810658933,0.032728520567923476,0.2804314329738058,0.07244866048160117,0.19146122603192597,0.10714673617899426,0.14940911648846367
5611,0.24786324786324765,0.12429505977893071,0.08253546718848277,0.18915979334723104,0.1466992665036675,0.2804314329738058,0.05295527989158763,0.2018513270992727,0.12430759204952754,0.10551491277433878
1685,0.18925518925518925,0.08526956914053685,0.09888881123768256,0.2671077676062721,0.2100115815210398,0.08782742681047773,0.03627645157927657,0.12033626145272505,0.06277832084283697,0.061620709060213885
7391,0.36019536019536025,0.18384840965486124,0.06415542665455307,0.06498685760899121,0.03367220006005233,0.36671802773497686,0.09048264359428751,0.1790875602153585,0.08716194200065167,0.11564434440067528
1532,0.19780219780219777,0.09339048048725465,0.04102313229436018,0.056920148644974175,0.024149616094024794,0.2804314329738058,0.039716459918690716,0.10484556531595353,0.03377864668187248,0.03517163759144626
10382,0.19780219780219777,0.10647417099030002,0.0935075826402963,0.26620139581256225,0.1575944751855188,0.19414483821263473,0.04419889502762431,0.1420610182299046,0.11176278918214402,0.10551491277433878
5679,0.3931623931623931,0.2747575005639522,0.14690055210007685,0.1875283241185534,0.13138592201775834,0.18952234206471474,0.1476076305639529,0.36828185510531786,0.26550450743999127,0.325267304445695
5007,0.343101343101343,0.22896458380329346,0.4380459850443776,0.5834315236109853,0.49062754686226573,0.3713405238828966,0.11153966433858023,0.4163596864078587,0.3159552514391224,0.4572312886888013
5701,0.21001221001220993,0.12700203022783665,0.0912712278985254,0.16604731260763161,0.1153004761291983,0.2804314329738058,0.06254560617116647,0.21129687352413337,0.12430759204952754,0.03517163759144626
4193,0.26984126984126977,0.10286487705842542,0.04731288000559089,0.055832502492522446,0.024149616094024794,0.2804314329738058,0.05649953090795373,0.12269764805894023,0.04078418594547626,0.061620709060213885
4,0.23321123321123305,0.11504624407850214,0.02201411698930742,0.025106498685760897,0.006262600265946036,0.2804314329738058,0.05764620035442511,0.07905922357608389,0.01775822743564679,0.03517163759144626
8419,0.26862026862026855,0.1809158583352132,0.10769445803340552,0.23266563944530044,0.1689186290910651,0.19414483821263473,0.07745230897529451,0.29630679134787946,0.16655805365482784,0.10551491277433878
4473,0.26984126984126977,0.15632754342431757,0.18030610105527986,0.32158071240822983,0.19572770557199848,0.2804314329738058,0.06337954758678205,0.2765655993199207,0.21027479091995221,0.325267304445695
12614,0.31868131868131866,0.2140762463343108,0.09860926689496119,0.10976162421825432,0.07510830866898298,0.2804314329738058,0.1065360158448869,0.28374421460281474,0.16775279678505484,0.14940911648846367
7115,0.1855921855921856,0.0706068125422964,0.051016842546648955,0.12335720112390101,0.061682323167331535,0.18335901386748854,0.027415824038361306,0.08954378010767924,0.021722602367763653,0.03517163759144626
4589,0.3736263736263734,0.3442364087525378,0.45516807603606113,0.48889694552705515,0.3887530562347189,0.36671802773497686,0.22516418221619933,0.5335789175403798,0.42603453893776466,0.4572312886888013
3090,0.3638583638583637,0.2666365892172343,0.25131036410650637,0.4760264660563763,0.42092394801183897,0.37750385208012305,0.16188887730636925,0.46273731935392465,0.33474530248723794,0.325267304445695
7066,0.20512820512820507,0.0963230318069028,0.03885666363826962,0.054563581981328754,0.024149616094024794,0.22342064714946064,0.04002918794954656,0.12033626145272505,0.04284783317041382,0.03517163759144626
9939,0.34065934065934056,0.180690277464471,0.07673492207701445,0.050666183268376686,0.030283532792862354,0.2804314329738058,0.1055978317523194,0.24907905922357607,0.1288150320408385,0.14940911648846367
10821,0.35409035409035394,0.2713737875028197,0.21399119435320424,0.45517991480105136,0.41633423411830317,0.37750385208012305,0.13228395705201712,0.40965334844620765,0.2835885739111545,0.28137310073157
10129,0.21001221001220993,0.08030678998420931,0.06597246488224193,0.15761805492613068,0.12220649423068675,0.0,0.033878870009381834,0.08850477000094457,0.03834039317910285,0.061620709060213885
8414,0.20879120879120872,0.12835551545228965,0.07638549164861275,0.1366808664914348,0.08132801441255953,0.18335901386748854,0.054727405399770696,0.1821101350713139,0.09959813185619637,0.061620709060213885
5649,0.21001221001220993,0.08639747349424767,0.038437347124187574,0.09136227680594579,0.05095869257495818,0.19414483821263473,0.03627645157927657,0.1322376499480495,0.04588899750190072,0.061620709060213885
5695,0.19780219780219777,0.07353936386194446,0.043748689635893484,0.07196592042055651,0.03487324668639815,0.1987673343605545,0.03481705410194935,0.10267308963823558,0.036059519930487664,0.03517163759144626
8811,0.18803418803418803,0.09203699526280168,0.11139842057446361,0.27807486631016043,0.14880109809977268,0.15254237288135597,0.03043886166996769,0.13157646169830928,0.08086238731400022,0.061620709060213885
3633,0.22832722832722818,0.14189036769681931,0.16381298483471937,0.3324571739327472,0.2158452365632909,0.2804314329738058,0.05160012509121237,0.2574855955417021,0.20033670033670037,0.23747889701744512
10093,0.19780219780219777,0.0843672456575682,0.06848836396673422,0.15861506389921143,0.08849139964826493,0.18952234206471474,0.03200250182424684,0.10002833663927459,0.029271206690561526,0.03517163759144626
6686,0.21001221001220993,0.08549515001127903,0.035991334125375626,0.05483549351944167,0.024149616094024794,0.2804314329738058,0.035338267486709055,0.10607348635118544,0.02346041055718475,0.03517163759144626
8317,0.5518925518925519,0.5668847281750509,0.7028443636871897,0.617601740233844,0.4316475786042123,0.47303543913713386,0.5434170749504847,0.636818739964107,0.5203106332138591,0.5174451322453573
6367,0.3015873015873014,0.14392059553349876,0.05898385631420783,0.04604368712045681,0.024149616094024794,0.2804314329738058,0.0741165433128323,0.1294039860205913,0.056424459650266094,0.10551491277433878
6369,0.2490842490842491,0.1809158583352132,0.18142427842616532,0.4825523429710867,0.4714965898854717,0.2804314329738058,0.08495778171583446,0.33097194672711816,0.2037037037037037,0.19358469330332018
1484,0.19780219780219777,0.09699977441912924,0.045006639178139615,0.059820538384845454,0.024149616094024794,0.1987673343605545,0.04002918794954656,0.11051289317086996,0.036059519930487664,0.03517163759144626
2657,0.19780219780219777,0.07782540040604555,0.03941575232371235,0.06362729991842653,0.024149616094024794,0.15254237288135597,0.03575523819451683,0.08793803721545293,0.020799391767133704,0.03517163759144626
8237,0.36141636141636124,0.2684412361831716,0.20204067370186593,0.49034714039699084,0.42092394801183897,0.18952234206471474,0.14521004899405818,0.4273165202606971,0.3451721516237645,0.3694428812605515
7727,0.41025641025641013,0.25422964132641557,0.12244042211195746,0.09453457808393002,0.057521554497490676,0.4345146379044684,0.20421140414885852,0.27325965807121944,0.16775279678505484,0.28137310073157
3925,0.3785103785103783,0.22242273855177078,0.10091550772241245,0.12236019215082027,0.07317805516235576,0.2804314329738058,0.1280100072969874,0.31878719183904786,0.19669816444009994,0.14940911648846367
10596,0.18681318681318682,0.06609519512745315,0.034383954154727794,0.04849089096347321,0.018787800797838115,0.2804314329738058,0.028875221515688526,0.08689902710871825,0.01569458021070924,0.03517163759144626
9520,0.23321123321123305,0.11797879539815023,0.07582640296317002,0.16532221517266382,0.10993866083301163,0.2804314329738058,0.05253830918377983,0.20893548691791822,0.0932985771695449,0.03517163759144626
3805,0.29181929181929167,0.12519738326189936,0.06597246488224193,0.08338620502129972,0.04319478402607987,0.2141756548536209,0.07036380694256228,0.2018513270992727,0.11474964700771151,0.14940911648846367
4395,0.19780219780219777,0.09451838484096547,0.04815151303375498,0.1349587600833862,0.07133359070046756,0.22342064714946064,0.03335765662462213,0.10852932842164921,0.06093189964157706,0.03517163759144626
10598,0.22344322344322332,0.09970674486803519,0.07372982039275978,0.13912807033445118,0.09153691073649896,0.18335901386748854,0.05034921296778902,0.1971285538868424,0.08808515260128164,0.061620709060213885
11462,0.2930402930402931,0.12068576584705612,0.04968900691872247,0.043324571739327467,0.024149616094024794,0.2804314329738058,0.06077348066298344,0.11051289317086996,0.04284783317041382,0.061620709060213885
114,0.3064713064713065,0.14437175727498305,0.08463204975889298,0.0926311973171395,0.05477630506584309,0.2804314329738058,0.09486083602626919,0.22433172759044112,0.12012599109373304,0.14940911648846367
9764,0.2222222222222221,0.12158808933002477,0.11293591445943113,0.25351219070062536,0.20799553896967357,0.2804314329738058,0.044928593766287925,0.14990082176253897,0.08976865428478331,0.061620709060213885
10095,0.22344322344322332,0.0850439882697947,0.04270039835068837,0.053385298649506016,0.024149616094024794,0.18335901386748854,0.04117585739601794,0.11448002266931143,0.03377864668187248,0.03517163759144626
12715,0.47496947496947506,0.39296187683284456,0.21825424557970502,0.1786458805401976,0.104233689357869,0.4899845916795067,0.30803711039299486,0.5860961556626052,0.31209948951884436,0.4772087788407428
8426,0.2942612942612941,0.21745995939544324,0.21105597875462992,0.4944258134686848,0.4898554454596148,0.2804314329738058,0.10403419159804023,0.36242561632190423,0.2833713478874769,0.28137310073157
886,0.19780219780219777,0.08211143695014658,0.036829967153539714,0.0531133871113931,0.024149616094024794,0.1587057010785824,0.03929948921088294,0.10427883253046188,0.0398066688389269,0.03517163759144626
12366,0.343101343101343,0.20212046018497629,0.11705919351457122,0.09480648962204295,0.05095869257495818,0.3620955315870569,0.14322943813197123,0.26164163596864076,0.1423916585206908,0.19358469330332018
811,0.2832722832722834,0.19174374013083686,0.16667831434761335,0.3557509290310885,0.299918500407498,0.2804314329738058,0.09673720421140414,0.36242561632190423,0.2374280438796568,0.23747889701744512
846,0.27472527472527464,0.19219490187232122,0.21587811866657347,0.45273271095803497,0.4048385021232789,0.2804314329738058,0.09652871885750025,0.375932747709455,0.28722710980775495,0.23747889701744512
1618,0.22100122100122088,0.11549740581998644,0.05695715982947794,0.0687029819632013,0.030283532792862354,0.2804314329738058,0.05274679453768372,0.16303013129309532,0.07000108613011838,0.03517163759144626
5000,0.2527472527472525,0.09068351003834871,0.0389964358096303,0.05329466147013505,0.019860163857075452,0.2804314329738058,0.04690920462837485,0.11958061773873621,0.04143586401650918,0.061620709060213885
6340,0.2588522588522588,0.11775321452740808,0.04850094346215668,0.06679960119641078,0.028181701196757176,0.2804314329738058,0.05358073595329929,0.14517804855010863,0.05794504181600956,0.03517163759144626
10995,0.19780219780219777,0.09361606135799685,0.03515270109721154,0.04377775763618236,0.015570711620126111,0.12634822804314338,0.03481705410194935,0.09795031642580523,0.0255783642880417,0.03517163759144626
3435,0.18681318681318682,0.06406496729077371,0.028932839471661184,0.050847457627118633,0.024149616094024794,0.18335901386748854,0.024288543729802978,0.07310852932842167,0.011838818290431194,0.03517163759144626
8907,0.3919413919413919,0.316489961651252,0.481375358166189,0.596664551799148,0.5174366233431991,0.3620955315870569,0.25080788074637755,0.5808066496646832,0.49538394699685023,0.4133370849746763
12024,0.32478632478632474,0.22603203248364537,0.45446921517925776,0.58016858515363,0.5040535323639171,0.2804314329738058,0.10340873553632857,0.40294701048455656,0.3031932225480612,0.4572312886888013
4551,0.3223443223443223,0.2476877960748928,0.2517296806205884,0.4739418109308438,0.3673057950499722,0.36671802773497686,0.12936516209736268,0.40134126759233024,0.3815575105897686,0.3970174451322453
9141,0.2344322344322345,0.14843221294834194,0.1847788105388217,0.337532855977522,0.29378458370866045,0.2804314329738058,0.07568018346711144,0.2825162935675829,0.19952210274790919,0.19358469330332018
9953,0.24542124542124522,0.166704263478457,0.15864141449437416,0.2616695368440134,0.17561017458070605,0.2804314329738058,0.06515167309496508,0.303390951166525,0.20033670033670037,0.23747889701744512
3808,0.19780219780219777,0.08053237085495149,0.04081347403731915,0.06362729991842653,0.024149616094024794,0.15254237288135597,0.03575523819451683,0.08793803721545293,0.020799391767133704,0.03517163759144626
3375,0.17460317460317465,0.0676742612226483,0.04437766440701656,0.08837124988670354,0.0455968772787715,0.19414483821263473,0.029083706869592413,0.09086615660715974,0.021722602367763653,0.03517163759144626
2925,0.25518925518925517,0.1633205504173246,0.20022363547417704,0.42545091996737056,0.3339338566465062,0.2804314329738058,0.07463775669759198,0.26797015207329744,0.2529053980666884,0.27630838491840176
12035,0.23321123321123305,0.15722986690728621,0.11216716751694736,0.22985588688480013,0.18903616008235752,0.2804314329738058,0.05795892838528094,0.24907905922357607,0.1484196806777452,0.061620709060213885
10874,0.26007326007326004,0.12587412587412586,0.060451464113495,0.09136227680594579,0.05477630506584309,0.18335901386748854,0.06202439278640676,0.21129687352413337,0.09959813185619637,0.061620709060213885
2543,0.3455433455433454,0.2785923753665689,0.46844643231532596,0.6079941992205202,0.5227984386393858,0.3620955315870569,0.1998332117168769,0.5335789175403798,0.4622026718800912,0.4133370849746763
